CategoryId,Name,Path,AvailableCount,TotalCount
256751,Smary i woski,,940,940
113753,Pow. gdański,,0,0
120607,Pow. międzychodzki,,0,0
26122,Językoznawstwo,,378,378
6,Kolekcje,,6000,824814
64554,Bloki,,715,715
12651,Twingo,,25,25
28152,Magazynki,,32,32
14737,Bluzy,,6000,16909
82452,Filmy UMD,,75,75
259638,Narzędzia do cewek zapłonowych,,87,87
19189,Solidarność,,2129,2129
17223,Czasopisma,,0,0
118058,Pozostałe,,0,0
89056,Dla dzieci,,3168,3168
120225,Bukowe-Klęskowo,,0,0
260460,Głowice cylindra,,2913,2913
112275,Karabinki,,884,884
258372,"Toniki, hydrolaty, wody termalne",,54,54
99577,Lokale użytkowe,,0,0
116485,Konin,,0,0
115975,Zakoniczyn,,0,0
118921,Tarnów,,0,0
93134,Paski,,1452,1452
119267,Praga Północ,,0,0
115796,Pow. łobeski,,0,0
112311,Siodła,,2921,2921
115113,Rudak,,0,0
113736,Pow. hajnowski,,0,0
260292,Taśmy,,525,525
115680,Chorzów,,0,0
115838,Bielany,,0,0
66806,Pozostałe,,6000,35878
120770,Pow. golubsko-dobrzyński,,0,0
256138,Czujniki,,6000,7838
118185,Działki Leśne,,0,0
144930,925 Lumia,,54,54
257124,III (2017-),,0,0
93825,Wietnam,,176,176
28119,Ochraniacze,,5344,5344
250371,Funky,,0,0
115310,Zawodzie,,1,1
114503,Wrzeszcz,,0,0
114603,Zarzecze,,0,0
260031,Elementy oświetleniowe,,441,441
148443,Pozostałe,,3580,3580
113865,Pow. średzki,,0,0
147802,Trekkingowe niskie,,3155,3155
117990,Świnoujście,,0,0
90536,"Technika, przemysł - opracowania ogólne",,3239,3239
115981,Kamienna Góra,,0,0
11930,meteoryty,,252,252
115120,Bronowice,,0,0
117440,Siedlce,,0,0
10295,Kujawy i Pomorze Pd,,2023,2023
256082,Szczoteczki do twarzy,,998,998
117584,Raduszka,,0,0
121077,Pow. ostrzeszowski,,0,0
260245,Żele i proszki do zmywarki,,140,140
66784,Bajki i wierszyki,,6000,392968
258930,Tuniki,,1292,1292
63783,Pejcze i baty,,6000,8234
259615,Pozostałe ,,803,803
119554,Pow. trzebnicki,,2,2
115194,Zaodrze,,0,0
46093,B5 FL (2000-2005),,122,122
256098,"Sfery, gruszki",,1151,1151
4431,Gigabit Ethernet 1000,,774,774
256963,Galaxy S8 Plus,,393,393
67351,Odsysacze,,435,435
50754,Wiązki przewodów,,6000,57824
253182,Mineralne,,6000,7541
114796,Pow. rawski,,0,0
116343,Pow. kluczborski,,0,0
120132,Stolarzowice,,0,0
252688,Zaciskowe,,1640,1640
254425,V90,,45,45
26313,Przybory kuchenne,,313,313
26029,Żyrandole,,2950,2950
49242,Zestawy filtrów,,6000,48397
116389,Pow. sokólski,,0,0
115772,Pow. pleszewski,,0,0
4483,Obudowy i kieszenie,,6000,10285
116767,Błeszno,,0,0
120158,Ostropa,,0,0
257609,Rozmiar 4+,,151,151
259755,Linki do demontażu,,147,147
19917,Eleganckie,,6000,9120
259580,Nitownice pneumatyczne,,355,355
92891,Pozostałe,,6000,7297
121067,Pow. kępiński,,0,0
257984,Inne modele,,42,42
114673,Dolnośląskie,,24,24
252624,Bity,,6000,7127
114345,Fabryczna,,1,1
146713,DBS,,0,0
112304,Derki,,1406,1406
59280,Domy,,1,1
114005,Pow. żniński,,1,1
84971,Grande Punto,,42,42
118470,Pow. radomszczański,,0,0
3524,GSM,,6,6
117519,Ligota Zabrska,,1,1
117864,Słupsk,,0,0
120871,Radom,,0,0
93140,Afryka,,2359,2359
11988,Świeczniki i lampiony,,3378,3378
28099,Węże,,2,2
258922,Bluzki,,5451,5451
253533,Apteczki,,1684,1684
256036,Pixi 4(4),,83,83
115638,Pow. stalowowolski,,0,0
446,Radiokomunikacja,,6000,30204
258022,Power 3,,18,18
116332,Pow. warszawski zachodni,,0,0
91095,Opracowania ogólne,,2306,2306
117512,Stradom,,0,0
257661,Moto E4,,28,28
10243,Wrocławskie (Breslau),,1223,1223
54067,Izolacja i ocieplenie,,6000,15756
249793,II (2005-2014),,60,60
115860,Kalinowszczyzna,,0,0
120609,Pow. obornicki,,0,0
113925,Rembertów,,0,0
249709,III (2001-2012),,5,5
115545,Pow. chrzanowski,,0,0
249646,II (2013-),,9,9
117913,Pow. rybnicki,,0,0
19354,Ładowarki,,6000,242418
253418,Gwoździarki,,2337,2337
118507,Pow. ciechanowski,,0,0
114931,Pow. kościerski,,3,3
19298,Taśmy LCD,,4901,4901
115739,Pow. lidzbarski,,1,1
67167,Pozostałe,,3419,3419
121090,Pow. złotowski,,0,0
45730,Pozostałe,,676,676
116819,Maczki,,0,0
114143,Pow. strzelecki,,0,0
118325,Centrum,,0,0
26017,Naczynia do kawy i herbaty,,654,654
14227,Akcesoria,,6000,17307
260591,Naboje i syfony,,742,742
258677,Układ wentylacji,,6000,173689
121740,Żyłki,,6000,22399
122491,Odbudowa flory bakteryjnej,,106,106
76028,Szlafroki,,6000,15732
119240,Kalinowszczyzna,,0,0
62587,Austria,,0,0
18069,C6 (2004-2011),,257,257
98614,Przekładki,,3286,3286
148170,Preparaty,,2965,2965
119792,Katowice,,3,3
258266,Zioła,,6000,15795
13422,Golf,,3792,3792
120549,Pow. raciborski,,0,0
13558,Rękawice,,361,361
121555,Pozostałe,,5712,5712
86444,Quady na pedały,,335,335
121506,Średnicówki ,,376,376
259622,Łatki do ogumienia,,1102,1102
14638,300C,,26,26
121728,Odzież,,6000,18740
4772,Kopie i reprodukcje,,5281,5281
117802,Pow. węgrowski,,0,0
258605,Zręcznościowe,,103,103
251043,Komplety mebli,,1911,1911
259689,Pozostałe,,359,359
249682,I (2000-2002),,0,0
117852,Pow. hajnowski,,0,0
18249,W169 (2004-2012),,50,50
117682,Biała Podlaska,,0,0
114857,Pow. sierpecki,,1,1
91512,Kalesony,,1418,1418
86359,Ciężarówki,,6000,7426
115088,Bartodzieje Wielkie,,0,0
90426,"Nabłyszczacze, utrwalacze",,1916,1916
18243,I (1979-1982),,0,0
16228,Albumy i klasery,,2456,2456
258148,Latarki i lampy,,6000,22202
3970,Odznaki,,6000,17852
119329,Dojlidy,,0,0
110158,Hula hop,,955,955
98749,Kołyski,,1112,1112
117632,Wrocław,,0,0
148205,Głośniki,,70,70
253940,Pozostałe,,3556,3556
114966,Pow. gliwicki,,0,0
256675,Czujniki,,6000,9445
90291,Pediatria,,2121,2121
118713,Pow. rawicki,,1,1
76284,Mini kamery,,5177,5177
86353,Pozostałe,,6000,74944
28265,Pozostałe,,6000,13734
253875,III (2015-),,22,22
11756,do 1848,,126,126
51001,Motorola,,82,82
114237,Pow. rybnicki,,0,0
258201,Zapałki i zapalniczki,,581,581
12616,Zafira,,222,222
257500,Dewocjonalia,,6000,19964
18076,E30 (1982-1994),,13,13
119636,Pow. poddębicki,,0,0
145243,RCZ,,12,12
118050,Na Skarpie,,0,0
91287,"Egzaminy, certyfikaty",,26,26
67263,Dużej mocy (powyżej 2W),,4652,4652
113363,Pozostałe,,0,0
57960,MiTo,,14,14
117347,Pozostałe,,0,0
115901,Konstancin-Jeziorna,,0,0
91060,Pierwsza pomoc,,770,770
113929,Ursynów,,0,0
119201,Inne,,0,0
122744,Pozostałe,,513,513
116813,Cieśle,,0,0
86325,Latawce,,2193,2193
116558,Bartodzieje Małe,,0,0
114394,Tatary,,0,0
120889,Pow. ostrowski,,0,0
12521,Taurus,,1,1
256913,Deskorolki elektryczne,,3031,3031
253924,Czapki i kapelusze,,5570,5570
120619,Pow. śremski,,0,0
91236,"Egzaminy, certyfikaty",,4096,4096
113367,Pozostałe,,0,0
68693,Komplety noży,,6000,6764
27950,Rzeźbiarstwo,,1023,1023
115543,Pow. bocheński,,2,2
115908,Pozostałe,,1,1
113663,Pow. lipski,,0,0
8643,Łada,,4,4
90909,"Przyroda, krajobrazy",,6000,28456
258243,Ekspresy ciśnieniowo-przelewowe,,149,149
253929,Odzież patriotyczna,,1074,1074
252412,"Spawanie, zgrzewanie, cięcie plazmą",,6000,15427
15557,Breloki,,6000,32078
113572,Pow. chełmski,,0,0
116536,Pow. stargardzki,,0,0
121032,Pow. starachowicki,,0,0
91099,Modelarstwo,,1644,1644
116920,Pow. wałbrzyski,,0,0
12365,Figurki,,3082,3082
26131,Starodruki do 1800,,663,663
8683,Układ zawieszenia,,6000,1409410
67346,Pozostałe,,3826,3826
259075,Spawarki i przecinarki,,4454,4454
113673,Pow. płocki,,0,0
110165,Odzież,,6000,72585
77838,"15"" - 15.9""",,6000,34402
258806,Odkurzacze na wągry,,266,266
120394,Pow. nowotarski,,0,0
257374,Akcesoria,,119,119
117577,Nowe Miasto,,2,2
115100,Szwederowo,,0,0
249800,II (1989-1997),,4,4
121224,Inni producenci,,1822,1822
121424,Przemysł drzewny,,6000,9537
122780,Pozostałe,,23,23
257188,Zakrętarki udarowe,,1460,1460
117481,Mikuszowice Śląskie,,0,0
118132,Wróblin,,0,0
115177,Tłuszcz,,0,0
114774,Pow. sulęciński,,1,1
256119,Głowice termostatyczne i zawory,,5537,5537
68367,RFID i SmartCard,,1363,1363
132186,"Spławiki, dyski",,6000,12201
114023,Pow. puławski,,1,1
121202,Urządzenia,,6000,8075
258959,Czesanka,,559,559
249626,Seria 2,,20,20
99789,Zioła,,3177,3177
253258,Konserwacja uszczelek,,659,659
115729,Olsztyn,,1,1
99590,Bułgaria,,0,0
145043,Orlando,,16,16
11900,"Rolki, prowadnice, zębatki",,627,627
122563,Pozostałe,,6000,17302
50453,do 1945,,125,125
120726,Pomorskie,,0,0
117376,Pozostałe,,0,0
50863,Układ napędowy,,6000,878776
120000,Wawer,,1,1
89143,"Rzemiosło artystyczne, wzornictwo, design",,3708,3708
8849,Pozostałe,,6000,19227
250547,Sprzęt audio fabryczny,,6000,79557
75536,Pearl,,3,3
120220,Lubiatowo,,0,0
114998,Pow. ełcki,,1,1
113828,Pow. mrągowski,,0,0
120509,Pow. kwidzyński,,0,0
114922,Gdańsk,,0,0
113671,Pow. otwocki,,0,0
260532,Cukierki,,379,379
256124,Pozostałe,,207,207
13388,Akcesoria sędziowskie,,2445,2445
409,Całości i całostki,,6000,14153
252204,Do traktorów,,6000,163369
113566,Biała Podlaska,,0,0
253296,Maty szklane,,274,274
73150,"Kondensatory, filtry",,531,531
119352,Sobieszewo,,0,0
145175,Trevis,,1,1
148932,Lampy błyskowe,,675,675
13840,Fantazyjne,,205,205
118815,Pow. kłodzki,,0,0
118167,Chełm,,0,0
257629,Kołpaki,,6000,115743
124263,Koszulki nocne,,6000,49523
251283,R231 (2012-),,1,1
28345,Egipt,,171,171
117178,Pow. pszczyński,,0,0
12530,Legend,,2,2
118105,Góra Kalwaria,,0,0
93590,Do raczkowania,,2245,2245
17750,Pozostałe,,2564,2564
256704,Gmole,,3077,3077
118414,Pow. wąbrzeski,,0,0
255963,Wyciskarki i prasy,,219,219
255441,Odma,,6000,12366
253910,Dalmierze,,104,104
114837,Pow. kozienicki,,0,0
67354,Szczypce,,774,774
118078,Śródmieście,,0,0
114027,Pow. tomaszowski,,0,0
12761,B3 (1988-1993),,1,1
121347,Sprężarki i kompresory ,,5107,5107
9588,Europa,,1892,1892
256803,Power Functions,,60,60
113105,Pow. nowomiejski,,0,0
120615,Pow. rawicki,,0,0
258274,Tapicerka drzwiowa,,371,371
121595,Kleje,,5145,5145
19807,Gumki,,6000,18641
258530,Saszetki,,404,404
117536,Koszutka,,1,1
118956,Pow. makowski,,0,0
315,Pozostałe,,6000,24765
76633,Pozostałe,,0,0
257782,5T,,24,24
68694,Nożyce,,1730,1730
145261,Verso,,35,35
148262,Barometry,,28,28
125148,Sony,,4887,4887
258715,Poradniki,,365,365
11981,Choinki,,3412,3412
117520,Łabędy,,0,0
255935,Zawory,,4496,4496
115707,Pow. pszczyński,,0,0
46806,Siemens,,157,157
117180,Pow. rybnicki,,0,0
3653,Zestawy i zbiory,,5845,5845
93650,Pieski,,5337,5337
126192,Kora,,501,501
258512,Pozostałe,,707,707
20606,Dramaty,,2232,2232
112714,Cargo i kosze,,3032,3032
67481,Suszarki do włosów,,5771,5771
10360,Sztuka,,325,325
118333,Osów,,0,0
252969,Wozidła,,47,47
45837,Dark Eldar/Drukhari,,65,65
254878,Lumia 650,,97,97
116797,Bogucice,,0,0
28057,Rośliny,,2784,2784
115438,Pow. lubański,,0,0
27970,Inne akcesoria,,4019,4019
11748,Francja,,1387,1387
90177,Inne zwierzęta,,24,24
116449,Kielce,,0,0
113580,Pow. łukowski,,2,2
115571,Pow. grodziski,,2,2
89751,"Muzyka religijna, oazowa",,3842,3842
255950,Śródmieście,,0,0
14068,Czapki,,310,310
90333,Matematyka ogólna,,5649,5649
116736,Reda,,0,0
116141,Zdroje,,0,0
118180,Zakoniczyn,,0,0
260494,"Maski, serum do rąk",,415,415
258188,Parasole plażowe,,110,110
116999,Pow. pajęczański,,0,0
116397,Pow. bytowski,,0,0
258663,Wyciskarki do cytrusów,,853,853
120347,Pow. międzyrzecki,,0,0
19981,Stacje dokujące,,14,14
115835,Szwederowo,,0,0
115730,Pow. bartoszycki,,0,0
111801,Biologia,,2600,2600
119736,Pow. łańcucki,,1,1
26089,Instrumenty muzyczne,,210,210
53647,Literatura,,36,36
110614,Średnio- i wielkoformatowe,,331,331
57973,BLS,,0,0
253569,Emblematy,,6000,29790
12422,166,,3,3
115374,Stare Miasto,,0,0
115624,Pow. jasielski,,0,0
120105,Pozostałe,,0,0
97885,Kodak,,2,2
117318,Podgórz,,0,0
118979,Pow. wyszkowski,,0,0
98740,Pozostałe,,251,251
99449,Zestawy,,2252,2252
116782,Pozostałe,,0,0
4425,Pozostałe,,6000,7669
117156,Jaworzno,,0,0
120988,Częstochowa,,0,0
5060,Akcesoria i części,,6000,7287
98714,Science fiction,,990,990
18280,R230 (2001-2012) ,,5,5
120384,Pow. bocheński,,0,0
62221,Kolczyki i klipsy,,1763,1763
117388,Pozostałe,,0,0
119480,Urbanowice,,0,0
147484,Pozostałe,,2006,2006
147418,Mokasyny,,6000,9830
116885,Małopolskie,,14,14
119639,Pow. sieradzki,,1,1
93813,Bhutan,,59,59
252268,Układ napędowy,,888,888
16438,Szprychy,,3814,3814
18295,IV (1980-1984),,0,0
114038,Pow. sulęciński,,0,0
115243,Chylonia,,0,0
118019,Zabobrze,,0,0
67170,380 mm i większe,,261,261
120865,Pow. tarnowski,,0,0
114102,Pow. legionowski,,0,0
258117,2,,12,12
259745,Gąbki polerskie,,1678,1678
118438,Pow. tomaszowski,,0,0
115952,Nowe Miasto,,0,0
89515,"Kurtki, płaszcze",,6000,93933
260182,Mate 20,,123,123
258004,Fitbit,,154,154
18149,Mk5 (1990-1992),,1,1
119475,Glinka,,0,0
93838,Pudełka i skrzynki,,1886,1886
258485,Wyścigi,,1042,1042
114405,Krowodrza,,1,1
113019,Pow. wysokomazowiecki,,0,0
99834,Sale konferencyjne,,0,0
113564,Pow. włocławski,,0,0
253329,Jagody Acai,,37,37
146728,F250,,0,0
3614,Literatura ogólna,,284,284
18501,Gokarty,,7,7
57990,FJ Cruiser,,1,1
259040,Przewóz osób,,7,7
88346,Obrusy,,2216,2216
12608,Meriva,,151,151
116618,Białołęka,,0,0
121817,Odzież,,771,771
122790,Instrumenty klawiszowe i MIDI,,6000,10900
115155,Targówek,,0,0
82454,Bijatyki,,192,192
116239,Pow. gorzowski,,0,0
113106,Pow. olecki,,0,0
116166,Pow. głogowski,,1,1
121341,Agregaty,,6000,8888
119016,Pow. sanocki,,0,0
75513,Karty testowe,,23,23
113808,Pow. opatowski,,0,0
121579,Blachy i formy do pieczenia,,970,970
111634,Suknie ślubne,,6000,8570
125786,Poziomice,,348,348
100122,Westerny,,2124,2124
99193,Opony i felgi,,6000,2062819
255989,Utrwalenie makijażu,,610,610
100624,Bipper,,5,5
258788,Glukometry,,563,563
49248,Nitro,,4,4
121066,Pow. kaliski,,0,0
18857,Zbiorniki,,806,806
149,Samochody,,6000,36950
118931,Pow. nowosądecki,,0,0
28420,Śruby,,2870,2870
255476,T6,,10,10
99561,Rozpałki i brykiety,,1542,1542
114465,Słocina,,0,0
257132,II (2017-),,34,34
148042,Slipy,,1545,1545
114808,Pow. brzeski,,0,0
258368,Olejki do twarzy,,48,48
47933,Kalendarze listkowe,,611,611
116605,Pozostałe,,0,0
12418,147,,16,16
4568,Myszki,,6000,50133
120979,Pow. pucki,,0,0
118981,Pow. żuromiński,,1,1
122476,Pozostałe,,26,26
125779,Śródziemnomorska,,366,366
249979,II (2006-),,15,15
116654,Gosławice,,0,0
89133,Rybołówstwo,,255,255
120545,Pow. lubliniecki,,0,0
259543,Pistolety do piaskowania,,1043,1043
3510,GSM,,67,67
113468,Pozostałe,,0,0
117089,Rzeszów,,0,0
121087,Pow. wągrowiecki,,0,0
120938,Pow. mielecki,,0,0
120544,Pow. kłobucki,,0,0
119703,Pow. warszawski zachodni,,0,0
28091,Pajęczaki,,352,352
67286,Splittery antenowe,,438,438
116762,Stolarzowice,,0,0
117223,Poznań,,7,7
9319,Decki i boostery (nowe),,428,428
253595,Prostowniki i kable rozruchowe,,6000,10218
93062,Szablony,,2958,2958
256942,Edukacyjne,,6000,16028
98744,Łóżka i kojce,,6000,35914
119548,Pow. oleśnicki,,4,4
113417,Sośnica,,0,0
120025,Gosławice,,0,0
116022,Karb,,0,0
3590,Figurki,,4069,4069
12429,A4,,729,729
117419,Dojlidy Górne,,0,0
257131,I (2008-2017),,117,117
122294,Głowice lasera,,4,4
255988,Wysprzęgliki,,6000,18926
249784,II (2002-2008),,7,7
256962,Galaxy S8,,595,595
119241,Rudnik,,0,0
12960,Empire,,181,181
116963,Pow. łukowski,,0,0
113695,Pow. kędzierzyńsko-kozielski,,0,0
122577,Testy diagnostyczne,,990,990
115295,Pozostałe,,1,1
99343,Szczotki i grzebienie,,1192,1192
50860,Poduszki silnika,,6000,150131
3625,Niemcy,,6000,12386
120483,Łomża,,0,0
91057,"Zioła, rośliny lecznicze",,4768,4768
98727,Szablony malarskie,,490,490
122287,Pady,,1036,1036
122391,Lustrzane kule,,504,504
110912,Plakaty,,6000,189876
117814,Pow. namysłowski,,0,0
257450,Części i akcesoria,,5045,5045
119112,Pow. elbląski,,0,0
257703,Do maszyn rolniczych,,6000,26628
253361,Pranie i prasowanie,,6000,29984
13651,Naciągi tenisowe,,476,476
259305,Kwiaty,,3836,3836
76463,Aixam,,19,19
118374,Pow. kamiennogórski,,0,0
114556,Stroszek,,0,0
117739,Pow. tomaszowski,,1,1
119026,Pow. grajewski,,0,0
112995,Pow. niżański,,0,0
75835,Zagranica,,247,247
76652,Pozostałe,,6000,20781
67465,Nawilżacze,,3186,3186
118978,Pow. wołomiński,,0,0
112840,Pow. żniński,,0,0
123433,Naszyjniki,,6000,81626
259740,Pozostałe,,144,144
146802,F30 (2012-),,149,149
113730,Łomża,,0,0
15998,Koty,,9,9
121356,Frytownice,,2213,2213
82362,Pozostałe,,2275,2275
110257,Maski,,6000,6550
14310,Radia,,6000,8548
113463,Urbanowice,,0,0
4142,Akumulatory,,6000,51046
4776,Tematyczne,,2795,2795
120383,Tarnów,,0,0
120271,Pow. dzierżoniowski,,3,3
53994,C902,,32,32
116318,Pow. otwocki,,0,0
258690,Rezystory dmuchaw,,6000,45147
62531,Bułgaria,,0,0
258703,Kominki gazowe,,73,73
114052,Pow. łowicki,,0,0
118195,Wielki Kack,,0,0
116419,Jastrzębie-Zdrój,,0,0
120798,Pow. łęczyński,,0,0
257689,Letnie,,6000,479110
6098,Pozostałe,,52,52
113407,Stradom,,0,0
258296,Statuetki,,2149,2149
122291,Pozostałe,,1322,1322
121477,Tarcze i akcesoria do pił ,,3307,3307
117686,Pow. bialski,,0,0
259056,Kampery i przyczepy kempingowe,,48,48
74180,Balony i akcesoria,,6000,11867
86323,Hokej,,93,93
113592,Pow. gorzowski,,0,0
253326,Borówki,,5,5
115065,Pow. stargardzki,,1,1
117735,Pow. radomszczański,,0,0
252668,12-kątne,,4026,4026
117838,Pow. przeworski,,0,0
11987,Witrażyki,,244,244
120085,Cisowa,,0,0
251682,Części,,2703,2703
116599,Sławinek,,0,0
258850,Worki,,6000,16880
259674,Honownice,,469,469
10,RTV i AGD,,6000,2145993
259899,Rękawiczki jednorazowe,,5984,5984
119530,Zachodniopomorskie,,7,7
91452,"Łamigłówki, zagadki i gry",,6000,121978
113282,Gosławice,,0,0
259945,Narzędzia stomatologiczne,,2943,2943
4181,Pozostałe,,3515,3515
258376,Dermokosmetyki do ciała,,1611,1611
120352,Pow. świebodziński,,0,0
50674,Pozostałe,,6000,33359
257167,Geografia,,802,802
259909,Chwosty,,657,657
116260,Pow. łódzki wschodni,,0,0
258144,Apteczki i środki na owady,,1950,1950
121381,Piły i pilarki,,6000,6088
253825,Pozostałe,,69,69
90390,"Prawo międzynarodowe, prawo UE",,3038,3038
117064,Pow. sierpecki,,0,0
115553,Pow. nowotarski,,0,0
255104,Silniczki regulacji,,6000,6096
16541,Służby graniczne,,299,299
120605,Pow. krotoszyński,,0,0
260070,Odczynniki chemiczne,,5160,5160
4084,Motorówki,,217,217
120695,Drzetowo,,0,0
93848,Chmiel,,674,674
115245,Działki Leśne,,0,0
252297,Pozostałe,,588,588
255102,Światła do jazdy dziennej DRL,,6000,17075
117063,Pow. siedlecki,,0,0
148144,"Wiązania, buty",,199,199
115172,Pruszków,,0,0
115320,Szobiszowice,,0,0
113996,Pow. nakielski,,0,0
88305,Pozostałe,,911,911
121135,Zwierzyniec,,0,0
112278,Magnezja i woreczki,,670,670
256149,Echosondy,,33,33
116680,Pozostałe,,1,1
118287,Maczki,,0,0
5166,100 mm,,1435,1435
91462,Po francusku,,6000,6872
77883,Pozostałe,,6000,42266
122398,UV,,271,271
116746,Lipnik,,0,0
148255,Zamknięcia,,361,361
16440,Suporty,,3262,3262
117922,Pow. kielecki,,0,0
121037,Pow. bartoszycki,,0,0
121461,Akcesoria do kas i drukarek ,,5567,5567
110177,Rękawiczki,,6000,14470
249712,II (2013-),,14,14
47951,Zabawki,,2917,2917
113634,Pow. dąbrowski,,0,0
147542,Świece,,6000,55560
121485,Pozostałe,,6000,20423
121775,Muchy,,1925,1925
250550,Głośniki,,6000,29206
18974,P12 (2001-2007),,19,19
114280,Poznań,,0,0
118235,Błeszno,,0,0
114799,Pow. tomaszowski,,0,0
113971,Pow. oławski,,0,0
256061,Talento,,3,3
93552,Odzież,,124,124
257986,Ulefone,,209,209
117132,Sopot,,0,0
82768,Zagłówki,,2706,2706
58008,Ranger,,28,28
255121,Lampy przeciwmgielne,,3950,3950
47480,Pozostałe,,6000,6950
13577,Stateczniki,,844,844
258197,"Ostrzałki, osełki",,1187,1187
147924,Korki wlewu oleju,,4784,4784
28130,Z gumką,,6000,20556
116928,Toruń,,0,0
259637,Lampy stroboskopowe,,140,140
67215,Woltomierze,,1733,1733
46107,Zabezpieczenia i rozdzielnice,,6000,31234
57996,Cayman,,3,3
64484,Przybory kreślarskie,,4736,4736
114537,Komorowice Śląskie,,0,0
19019,Filtry powietrza,,6000,37398
113202,Bielany,,0,0
19979,Pędzelki,,360,360
115668,Pow. kwidzyński,,0,0
254640,Zawiasy,,6000,27920
87856,XPERIA X10 mini pro,,17,17
114326,Pow. policki,,0,0
251108,Wiatraki wentylatorów,,3756,3756
115106,Chełmińskie Przedmieście,,0,0
64528,Kartony archiwizacyjne,,1122,1122
18207,Musa,,0,0
117166,Zabrze,,0,0
117607,Świerczewo,,0,0
258381,Żele,,162,162
50898,Demio,,1,1
120886,Pow. mławski,,0,0
117873,Pow. lęborski,,0,0
123646,Do Acer,,3202,3202
254641,Klapki wlewu paliwa,,6000,33999
109961,Wyścigi,,62,62
110901,Widelce,,1329,1329
114321,Pow. kamieński,,0,0
94183,Myszka Miki,,1041,1041
119131,Poznań,,0,0
114412,Bielany,,0,0
116375,Pow. tarnobrzeski,,0,0
117198,Pow. włoszczowski,,0,0
74069,Produkty wegetariańskie,,2094,2094
110174,Komplety,,5340,5340
260590,Warniki,,1269,1269
116502,Pow. nowotomyski,,0,0
256452,Pozostałe,,1373,1373
259749,Ściernice,,813,813
16694,Tylne,,539,539
115290,Rozbark,,0,0
251538,ahead,,4329,4329
147143,Pozostałe,,457,457
249949,I (1991-1996),,0,0
122341,Gramofony,,223,223
16449,Stery,,3098,3098
256464,Metal,,12,12
18362,III (2005-2012),,75,75
249651,Transit Courier,,3,3
89144,"Rzeźba, malarstwo",,6000,11509
76461,TSX,,1,1
120602,Pow. kolski,,0,0
120188,Klimontów,,0,0
67248,LC,,62,62
259420,Pozostałe,,175,175
120681,Ursus,,0,0
18112,C1,,18,18
45729,Przygodowe,,2095,2095
64635,Koperty,,280,280
143802,301,,15,15
147525,Stopki,,6000,7316
119885,Pow. turecki,,0,0
250176,Science Fiction,,1390,1390
16420,Rowery,,6000,36599
90284,"Farmacja, farmakologia",,3127,3127
118716,Pow. średzki,,0,0
148823,Gwizdki sędziowskie,,1558,1558
115667,Pow. kościerski,,2,2
120431,Pow. pułtuski,,0,0
253274,Zapachy samochodowe,,6000,17127
10824,Pozostałe,,6000,14475
253797,Pozostałe,,6000,11237
118329,Grabowo,,0,0
113617,Pow. piotrkowski,,1,1
110675,Windery i batterypacki,,851,851
50901,W204 (2007-2014),,96,96
257184,Ostrzałki,,1429,1429
249970,X358 (2007-2009),,2,2
119008,Pow. lubaczowski,,0,0
119566,Pow. brodnicki,,0,0
147363,C6 (2006-2011),,14,14
64509,Długopisy,,6000,18485
45754,Pozostałe,,4299,4299
107028,XPERIA Ray,,6,6
73979,Suszone,,518,518
118968,Pow. przysuski,,0,0
4718,Kable zasilające,,6000,8487
26062,Figurki,,580,580
68685,Żaluzje,,4632,4632
113364,Reda,,0,0
116737,Rumia,,0,0
258174,Żywność liofilizowana,,595,595
17863,Pozostałe,,6000,71063
119394,Olszówka Górna,,0,0
79206,"Ezoteryka, magia, UFO",,6000,37716
116812,Pozostałe,,2,2
118010,Czarne,,0,0
18390,I (1996-2011),,63,63
118385,Pow. średzki,,0,0
